	velocity	Amplitude
0	605.7053602482824	1.0051525
1	601.7968206092764	0.9949181
2	597.8882809702707	0.9968109
3	593.9797413312647	0.9985668
4	590.0712016922588	1.0006143
5	586.1626620532528	1.0110064
6	582.2541224142468	1.0006206
7	578.345582775241	1.0241027
8	574.437043136235	1.0067289
9	570.5285034972292	0.9951767
10	566.6199638582233	1.004258
11	562.7114242192173	0.9971953
12	558.8028845802114	1.0036883
13	554.8943449412055	1.0150619
14	550.9858053021995	0.9839044
15	547.0772656631937	0.9948288
16	543.1687260241878	1.013036
17	539.2601863851819	1.0009083
18	535.3516467461759	0.99914205
19	531.44310710717	1.0133927
20	527.5345674681641	0.99196213
21	523.6260278291581	0.9860206
22	519.7174881901523	0.995558
23	515.8089485511464	1.0071543
24	511.9004089121404	1.0006732
25	507.9918692731345	0.99296844
26	504.08332963412863	0.99909186
27	500.1747899951227	0.9994663
28	496.26625035611676	1.0028949
29	492.3577107171109	0.99933654
30	488.44917107810494	1.0050597
31	484.54063143909906	0.9990539
32	480.6320918000931	0.9948837
33	476.7235521610872	1.0034876
34	472.8150125220813	0.991681
35	468.90647288307537	1.0064181
36	464.9979332440695	1.0082175
37	461.08939360506355	1.0083338
38	457.1808539660576	1.0071598
39	453.27231432705173	1.0035045
40	449.36377468804574	1.0040914
41	445.4552350490398	1.0025171
42	441.5466954100339	0.9947778
43	437.638155771028	0.9996234
44	433.72961613202204	1.0026687
45	429.82107649301616	1.0153449
46	425.9125368540102	1.0074521
47	422.00399721500435	1.011249
48	418.0954575759984	0.9832962
49	414.1869179369925	1.0026611
50	410.2783782979866	1.0117002
51	406.36983865898065	0.99356556
52	402.4612990199748	0.9878238
53	398.55275938096884	1.0245209
54	394.6442197419629	0.9894674
55	390.735680102957	1.0019323
56	386.8271404639511	0.9863056
57	382.91860082489484	1.0075798
58	379.01006118588896	0.99117404
59	375.101521546883	0.9969608
60	371.19298190787714	1.0010945
61	367.2844422688712	1.0002877
62	363.37590262986527	1.0114003
63	359.4673629908594	0.9923785
64	355.55882335185345	1.006441
65	351.6502837128475	1.0010674
66	347.74174407384163	1.0038581
67	343.8332044348357	0.9936096
68	339.9246647958298	1.0100988
69	336.0161251568239	0.99602765
70	332.10758551781794	1.005716
71	328.19904587881206	0.98531413
72	324.2905062398061	1.0093858
73	320.38196660080024	0.9904744
74	316.4734269617943	0.9919209
75	312.56488732278837	0.9965535
76	308.6563476837825	0.9987864
77	304.74780804477655	0.99183494
78	300.83926840577067	0.985955
79	296.93072876676473	1.0086746
80	293.0221891277588	0.9977734
81	289.1136494887529	0.989358
82	285.205109849747	0.99859107
83	281.29657021074104	0.9944592
84	277.38803057173516	1.0009745
85	273.4794909327292	1.0058501
86	269.5709512937233	0.9871091
87	265.66241165471735	1.0077202
88	261.75387201571147	1.0013765
89	257.8453323767055	1.0057088
90	253.93679273769968	1.0020977
91	250.02825309869374	1.0044934
92	246.11971345968783	1.0049452
93	242.21117382068192	1.0161872
94	238.30263418167598	0.9943872
95	234.39409454267008	1.0018444
96	230.48555490366417	0.98550445
97	226.57701526465826	1.0118475
98	222.66847562565232	1.000062
99	218.7599359866464	0.99782753
100	214.8513963476405	1.0075281
101	210.9428567086346	1.0157576
102	207.03431706962868	1.0156237
103	203.12577743062275	0.9941224
104	199.21723779161684	1.0053405
105	195.30869815261093	0.99185497
106	191.40015851360502	0.9727861
107	187.49161887459908	1.0074607
108	183.58307923559317	1.005504
109	179.67453959658727	0.9930144
110	175.76599995758136	1.0014205
111	171.85746031857545	0.99166566
112	167.9489206795695	1.0138372
113	164.0403810405636	0.985206
114	160.1318414015577	0.99471104
115	156.22330176255178	0.99785703
116	152.31476212354585	1.001989
117	148.40622248453994	0.9951721
118	144.49768284553403	0.97922647
119	140.58914320652812	0.99130625
120	136.68060356752218	0.9971207
121	132.77206392851627	0.98922175
122	128.86352428951037	1.003563
123	124.95498465050441	0.99668247
124	121.0464450114985	1.0104007
125	117.1379053724926	0.996171
126	113.22936573348667	0.9916562
127	109.32082609448076	1.0023962
128	105.41228645547484	0.99485165
129	101.50374681646893	0.9960294
130	97.595207177463	1.0046356
131	93.68666753845709	0.98244905
132	89.77812789945116	0.987184
133	85.86958826044525	0.99920094
134	81.96104862143935	0.9809449
135	78.05250898243342	0.99852437
136	74.14396934342751	0.9939075
137	70.23542970442159	0.9852825
138	66.32689006541568	1.018057
139	62.418350426409766	1.0042022
140	58.50981078740386	1.0069449
141	54.60127114839794	1.0061355
142	50.692731509392026	1.0094925
143	46.7841918703861	0.9995593
144	42.87565223138019	1.0062988
145	38.96711259237427	1.0033426
146	35.058572953368355	1.0184103
147	31.15003331436244	1.0327381
148	27.24149367535653	1.0008607
149	23.332954036350607	1.0158929
150	19.42441439734469	1.0122939
151	15.515874758338777	1.0169085
152	11.60733511933286	0.99753404
153	7.698795480326943	0.9842819
154	3.790255841321029	0.9625116
155	-0.11828379768488784	0.9238962
156	-4.026823436690805	0.9833177
157	-7.935363075696721	0.9902993
158	-11.843902714702637	0.9883948
159	-15.752442353708553	1.0081725
160	-19.66098199271447	0.9998791
161	-23.569521631720384	1.0050361
162	-27.4780612707263	0.9943616
163	-31.386600909732216	1.0128424
164	-35.29514054873813	1.0061498
165	-39.20368018774405	1.0086098
166	-43.112219826749964	1.0030602
167	-47.02075946575588	0.9920518
168	-50.929299104761796	0.998358
169	-54.83783874381803	0.9958293
170	-58.74637838282395	0.98408264
171	-62.654918021829864	1.000929
172	-66.5634576608358	1.0085651
173	-70.4719972998417	0.9949611
