	velocity	Amplitude
0	-119.037702388	0.061072573
1	-118.831594116099	0.056251362
2	-118.625485844198	0.07533576
3	-118.41937757229701	0.062328152
4	-118.21326930039601	0.06398487
5	-118.007161028495	0.041833304
6	-117.801052756594	0.056625426
7	-117.594944484693	0.05231922
8	-117.38883621279201	0.075370744
9	-117.18272794089101	0.05373293
10	-116.97661966899001	0.0732509
11	-116.77051139708901	0.08433509
12	-116.56440312518801	0.09991486
13	-116.358294853287	0.06535651
14	-116.152186581386	0.04093334
15	-115.946078309485	0.069974236
16	-115.739970037584	0.050881423
17	-115.533861765683	0.077887766
18	-115.327753493782	0.04386077
19	-115.121645221881	0.058131754
20	-114.91553694998	0.061127156
21	-114.709428678079	0.053190447
22	-114.503320406178	0.06212781
23	-114.29721213427702	0.06164793
24	-114.09110386237602	0.07188554
25	-113.88499559047501	0.051118314
26	-113.67888731857401	0.040738676
27	-113.47277904667301	0.07481111
28	-113.26667077477201	0.0745357
29	-113.06056250287101	0.060685977
30	-112.85445423097	0.06637291
31	-112.648345959069	0.07781705
32	-112.442237687168	0.061190512
33	-112.236129415267	0.07150385
34	-112.030021143366	0.065368906
35	-111.823912871465	0.09220109
36	-111.617804599564	0.06738353
37	-111.411696327663	0.06527989
38	-111.20558805576201	0.07801987
39	-110.999479783861	0.052217644
40	-110.79337151196	0.04026457
41	-110.587263240059	0.040023148
42	-110.381154968158	0.02573859
43	-110.17504669625701	0.05099296
44	-109.96893842435601	0.05244655
45	-109.76283015245501	0.040989265
46	-109.55672188055401	0.059540488
47	-109.350613608653	0.042898297
48	-109.144505336752	0.055789754
49	-108.938397064851	0.065027446
50	-108.73228879295	0.083163455
51	-108.52618052104901	0.06946939
52	-108.32007224914801	0.05949437
53	-108.11396397724701	0.053897396
54	-107.90785570534601	0.08708695
55	-107.70174743344501	0.07922748
56	-107.495639161544	0.07000938
57	-107.289530889643	0.06375249
58	-107.083422617742	0.054067783
59	-106.877314345841	0.10506282
60	-106.67120607394	0.04178723
61	-106.465097802039	0.075605825
62	-106.258989530138	0.0981326
63	-106.05288125823701	0.056021944
64	-105.846772986336	0.020565692
65	-105.640664714435	0.037253127
66	-105.434556442534	0.0643727
67	-105.22844817063302	0.05668841
68	-105.02233989873201	0.0908075
69	-104.81623162683101	0.07609337
70	-104.61012335493001	0.06595762
71	-104.40401508302901	0.09484868
72	-104.19790681112801	0.0585455
73	-103.991798539227	0.06556785
74	-103.785690267326	0.083713084
75	-103.579581995425	0.07458393
76	-103.373473723524	0.0987097
77	-103.167365451623	0.062128216
78	-102.961257179722	0.08200837
79	-102.755148907821	0.07503596
80	-102.54904063592001	0.05323183
81	-102.342932364019	0.059806373
82	-102.136824092118	0.05146309
83	-101.93071582021702	0.08244173
84	-101.72460754831602	0.059250664
85	-101.51849927641501	0.08295748
86	-101.31239100451401	0.053521812
87	-101.10628273261301	0.05815062
88	-100.90017446071201	0.10211769
89	-100.69406618881101	0.034776453
90	-100.48795791691	0.039948773
91	-100.281849645009	0.09987278
92	-100.075741373108	0.06000008
93	-99.869633101207	0.1032133
94	-99.663524829306	0.060901344
95	-99.457416557405	0.032891326
96	-99.251308285504	0.047513798
97	-99.04520001360301	0.03278415
98	-98.839091741702	0.07550931
99	-98.632983469801	0.08214233
100	-98.4268751979	0.08125153
101	-98.220766925999	0.052789077
102	-98.014658654098	0.0908183
