	velocity	Amplitude
0	-188.50190286400002	0.96636975
1	-184.58585504042	0.93414676
2	-180.66980721684	0.9347489
3	-176.75375939326	0.9407861
4	-172.83771156968	0.94476706
5	-168.9216637461	0.9382105
6	-165.00561592252	0.9373362
7	-161.08956809894002	0.9463325
8	-157.17352027536	0.9448328
9	-153.25747245178	0.92393935
10	-149.3414246282	0.9338002
11	-145.42537680462	0.93399894
12	-141.50932898104	0.93273187
13	-137.59328115746	0.94663405
14	-133.67723333388	0.93652445
15	-129.7611855103	0.92897815
16	-125.84513768672001	0.9541901
17	-121.92908986314	0.94573843
18	-118.01304203956	0.9341459
19	-114.09699421598	0.9499194
20	-110.1809463924	0.93372667
21	-106.26489856882	0.9307736
22	-102.34885074524	0.94942975
23	-98.43280292166	0.93598264
24	-94.51675509808	0.92656934
25	-90.60070727450001	0.9412206
26	-86.68465945092001	0.93157095
27	-82.76861162734	0.94318575
28	-78.85256380376	0.9325326
29	-74.93651598018	0.93167806
30	-71.02046815659999	0.9439199
31	-67.10442033302	0.9379041
32	-63.18837250944	0.93784964
33	-59.272324685860006	0.93472606
34	-55.356276862280005	0.932603
35	-51.4402290387	0.9430274
36	-47.52418121512002	0.93698287
37	-43.60813339154	0.94435924
38	-39.69208556795999	0.93872
39	-35.77603774438001	0.9232861
40	-31.8599899208	0.9318309
41	-27.94394209721999	0.9258046
42	-24.027894273640005	0.9244903
43	-20.111846450059996	0.9365753
44	-16.195798626479984	0.928321
45	-12.279750802900002	0.9215714
46	-8.36370297931999	0.92038935
47	-4.447655155740009	0.91929865
48	-0.5316073321599979	0.7274461
49	3.3844404914200132	0.6124459
50	7.300488314999995	0.84951043
51	11.216536138580006	0.93759334
52	15.132583962159988	0.94261277
53	19.04863178574	0.90742826
54	22.96467960932001	0.9233175
55	26.88072743289999	0.9376543
56	30.796775256480004	0.95307267
57	34.71282308006001	0.9338205
58	38.62887090364	0.9448436
59	42.54491872722001	0.94271743
60	46.460966550800016	0.9377425
61	50.37701437438	0.9377924
62	54.29306219796001	0.9369233
63	58.20911002153999	0.9388673
64	62.12515784512	0.9532912
65	66.04120566870002	0.93372
66	69.95725349228	0.9403124
67	73.87330131586	0.9287846
68	77.78934913943999	0.934119
69	81.70539696302004	0.9449854
70	85.62144478660001	0.9469606
71	89.53749261018	0.942125
72	93.45354043375997	0.9314843
73	97.36958825734001	0.93483144
74	101.28563608092	0.9444543
75	105.20168390449997	0.95394766
76	109.11773172808002	0.9524662
77	113.03377955166	0.9376867
78	116.94982737523998	0.9363767
79	120.86587519882002	0.9378536
80	124.78192302240001	0.9425166
81	128.69797084598	0.9339971
82	132.61401866956004	0.9388275
83	136.53006649314	0.9390402
84	140.44611431671999	0.936109
85	144.36216214030003	0.9192041
86	148.27820996388002	0.9466142
87	152.19425778746	0.93762994
88	156.11030561104005	0.93200016
89	160.02635343462	0.9417265
90	163.9424012582	0.9415958
91	167.85844908177998	0.9446167
92	171.77449690536002	0.9357186
93	175.69054472894	0.9390904
94	179.60659255252	0.94265795
95	183.52264037610001	0.9360921
96	187.43868819968	0.9394012
97	191.35473602326	0.9399552
98	195.27078384684003	0.9432727
99	199.18683167042002	0.93201345
100	203.102879494	0.9430582
101	207.01892731758002	0.94591683
102	210.93497514116	0.9444259
103	214.85102296474	0.9381607
104	218.76707078831998	0.9370624
105	222.68311861190003	0.944859
106	226.59916643548002	0.94385827
107	230.51521425905997	0.9384019
108	234.43126208264002	0.9353399
109	238.34730990622	0.941993
110	242.2633577298	0.93240315
111	246.17940555338004	0.9354933
112	250.09545337696002	0.9452249
113	254.01150120053998	0.9448002
114	257.92754902412	0.9308743
115	261.84359684770004	0.94527084
116	265.75964467128	0.934259
117	269.67569249486	0.9365795
118	273.59174031844003	0.9429669
119	277.50778814202	0.93884796
120	281.42383596560006	0.93856233
121	285.33988378918	0.9644299
122	289.25593161276	0.9452457
123	293.17197943634	0.953682
124	297.08802725992	0.9364297
125	301.0040750835	0.93599564
126	304.92012290708	0.95551765
127	308.83617073066	0.947644
128	312.75221855424	0.9400061
129	316.66826637782	0.9358962
130	320.58431420140005	0.9335481
131	324.50036202498	0.95156723
132	328.41640984856	0.93650514
133	332.33245767214004	0.9483646
134	336.24850549572	0.94082797
135	340.1645533193	0.9479584
136	344.08060114287997	0.9459569
137	347.99664896646	0.9371313
138	351.91269679004006	0.9314719
139	355.82874461362	0.9326806
