	velocity	Amplitude
0	-142.506176588	0.10711508
1	-142.300069893198	0.10791204
2	-142.093963198396	0.10217224
3	-141.887856503594	0.10730717
4	-141.681749808792	0.089712426
5	-141.47564311399	0.10807496
6	-141.269536419188	0.1067294
7	-141.063429724386	0.12084223
8	-140.857323029584	0.10671269
9	-140.651216334782	0.111605324
10	-140.44510963998002	0.10200029
11	-140.23900294517802	0.09810948
12	-140.032896250376	0.10204643
13	-139.826789555574	0.10531722
14	-139.620682860772	0.1009898
15	-139.41457616597	0.11898245
16	-139.208469471168	0.100565426
17	-139.002362776366	0.09746252
18	-138.796256081564	0.09739251
19	-138.590149386762	0.11445233
20	-138.38404269196	0.11949186
21	-138.177935997158	0.113475636
22	-137.97182930235599	0.1043331
23	-137.76572260755398	0.106663935
24	-137.55961591275198	0.09819778
25	-137.35350921795	0.09414461
26	-137.147402523148	0.09495562
27	-136.941295828346	0.10081703
28	-136.73518913354403	0.11540037
29	-136.52908243874202	0.124919996
30	-136.32297574394002	0.0949676
31	-136.11686904913802	0.10235942
32	-135.91076235433601	0.09321975
33	-135.704655659534	0.10057974
34	-135.498548964732	0.10478409
35	-135.29244226993	0.10348961
36	-135.086335575128	0.10614073
37	-134.880228880326	0.11646375
38	-134.674122185524	0.10874783
39	-134.468015490722	0.08962449
40	-134.26190879592	0.09932384
41	-134.055802101118	0.11048374
42	-133.849695406316	0.10095016
43	-133.64358871151398	0.107357234
44	-133.43748201671198	0.10479617
45	-133.23137532190998	0.09759484
46	-133.025268627108	0.10609864
47	-132.819161932306	0.11614171
48	-132.613055237504	0.10395625
49	-132.40694854270203	0.10373768
50	-132.20084184790002	0.11273054
51	-131.99473515309802	0.107292525
52	-131.78862845829602	0.11137316
53	-131.58252176349401	0.10513382
54	-131.376415068692	0.10748628
55	-131.17030837389	0.11005268
56	-130.964201679088	0.10507788
57	-130.758094984286	0.115502045
58	-130.551988289484	0.10663862
59	-130.345881594682	0.113448635
60	-130.13977489988	0.099965915
61	-129.93366820507802	0.09808347
62	-129.72756151027602	0.108826704
63	-129.52145481547402	0.09990649
64	-129.315348120672	0.1022874
65	-129.10924142587	0.10984063
66	-128.903134731068	0.112162136
67	-128.697028036266	0.09662493
68	-128.490921341464	0.10045899
69	-128.284814646662	0.10806841
70	-128.07870795186	0.11231729
71	-127.87260125705801	0.09512721
72	-127.666494562256	0.086556695
73	-127.460387867454	0.10296291
74	-127.254281172652	0.103458986
75	-127.04817447785	0.11342437
76	-126.842067783048	0.114636615
77	-126.63596108824599	0.10919558
78	-126.42985439344399	0.10225327
79	-126.22374769864201	0.10907626
80	-126.01764100384001	0.09828606
81	-125.81153430903801	0.11934109
82	-125.605427614236	0.106071785
83	-125.399320919434	0.10929889
84	-125.193214224632	0.10287483
85	-124.98710752983	0.09792225
86	-124.78100083502801	0.100975536
87	-124.57489414022601	0.116265245
88	-124.368787445424	0.09119367
89	-124.162680750622	0.09679707
90	-123.95657405582	0.10027149
91	-123.750467361018	0.09175834
92	-123.54436066621601	0.100638814
93	-123.338253971414	0.11601703
94	-123.132147276612	0.10551825
95	-122.92604058181	0.116919234
96	-122.719933887008	0.11914842
97	-122.513827192206	0.11603654
98	-122.307720497404	0.10672746
99	-122.101613802602	0.10423085
100	-121.8955071078	0.11532002
101	-121.689400412998	0.11029594
102	-121.483293718196	0.1050023
103	-121.27718702339399	0.110197246
104	-121.07108032859202	0.114735596
105	-120.86497363379002	0.11123839
106	-120.65886693898801	0.102685325
107	-120.45276024418601	0.09464597
108	-120.246653549384	0.11870243
109	-120.040546854582	0.09064798
110	-119.83444015978	0.094323695
111	-119.628333464978	0.099203095
112	-119.422226770176	0.09150905
113	-119.216120075374	0.112076305
114	-119.01001338057199	0.09062141
115	-118.80390668576999	0.096575946
116	-118.59779999096801	0.10254231
117	-118.39169329616601	0.116841465
118	-118.18558660136401	0.101886906
119	-117.979479906562	0.10075603
120	-117.77337321176	0.09833183
121	-117.567266516958	0.105066754
122	-117.361159822156	0.10067182
123	-117.15505312735401	0.09451261
124	-116.948946432552	0.10128701
125	-116.74283973775	0.09906841
126	-116.536733042948	0.09619761
127	-116.330626348146	0.10045668
128	-116.12451965334401	0.103831954
129	-115.918412958542	0.094596304
130	-115.71230626374	0.11236835
131	-115.506199568938	0.10614254
132	-115.300092874136	0.12485098
133	-115.093986179334	0.0885196
134	-114.88787948453201	0.0927171
135	-114.68177278973	0.09901187
136	-114.475666094928	0.097325675
137	-114.269559400126	0.11810656
138	-114.063452705324	0.10516284
139	-113.857346010522	0.12190504
140	-113.65123931572	0.10753411
141	-113.44513262091802	0.11396889
142	-113.23902592611601	0.10144685
143	-113.03291923131401	0.115485266
144	-112.82681253651201	0.103300884
145	-112.62070584171	0.10156292
146	-112.414599146908	0.09906464
147	-112.208492452106	0.09758568
148	-112.002385757304	0.10433149
149	-111.796279062502	0.09711498
150	-111.59017236769999	0.0910963
151	-111.38406567289799	0.10153746
152	-111.177958978096	0.115790196
153	-110.97185228329401	0.1043383
154	-110.76574558849201	0.116989195
155	-110.55963889369	0.12710965
156	-110.353532198888	0.089867756
157	-110.147425504086	0.0934925
158	-109.941318809284	0.105033964
159	-109.73521211448201	0.07388343
160	-109.52910541968001	0.111216046
161	-109.322998724878	0.10170445
162	-109.116892030076	0.096092895
163	-108.910785335274	0.11852586
164	-108.70467864047201	0.10427482
165	-108.49857194567001	0.1171013
166	-108.292465250868	0.11357814
167	-108.086358556066	0.11432711
168	-107.880251861264	0.09769039
169	-107.674145166462	0.115860105
