	velocity	Amplitude
0	-183.024853409	0.35602766
1	-179.10887708458003	0.36420804
2	-175.19290076016	0.3697693
3	-171.27692443574003	0.34792972
4	-167.36094811132	0.34916288
5	-163.44497178690003	0.34886587
6	-159.52899546248	0.36706617
7	-155.61301913806003	0.34834912
8	-151.69704281364	0.35031798
9	-147.78106648922002	0.35556105
10	-143.8650901648	0.35522342
11	-139.94911384038002	0.3575083
12	-136.03313751596	0.3626564
13	-132.11716119154002	0.3548601
14	-128.20118486712	0.34690353
15	-124.28520854270002	0.35892677
16	-120.36923221828	0.36859572
17	-116.45325589386002	0.3512326
18	-112.53727956944002	0.36903188
19	-108.62130324502002	0.3501942
20	-104.70532692060002	0.35973802
21	-100.78935059618001	0.35881513
22	-96.87337427176001	0.3523458
23	-92.95739794734001	0.34898692
24	-89.04142162292001	0.35615066
25	-85.12544529850001	0.35398853
26	-81.20946897408001	0.3501076
27	-77.29349264966001	0.36270592
28	-73.37751632524001	0.35288277
29	-69.46154000082001	0.35654524
30	-65.54556367640001	0.36283043
31	-61.62958735198001	0.36297607
32	-57.713611027560006	0.3524973
33	-53.797634703140005	0.35592815
34	-49.88165837872002	0.35556933
35	-45.965682054300004	0.35765088
36	-42.049705729880024	0.36503553
37	-38.13372940546001	0.34793055
38	-34.21775308104002	0.3612544
39	-30.301776756620004	0.35691443
40	-26.38580043220002	0.34961358
41	-22.469824107780006	0.35866934
42	-18.55384778336002	0.3761463
43	-14.637871458940005	0.35807547
44	-10.721895134520018	0.35300744
45	-6.805918810100003	0.34119684
46	-2.889942485680018	0.32152706
47	1.026033838739997	0.34927413
48	4.942010163159983	0.32134628
49	8.857986487579998	0.33343098
50	12.773962811999983	0.3457895
51	16.689939136419998	0.34530658
52	20.605915460839984	0.33971167
53	24.52189178526	0.3504401
54	28.437868109679986	0.36612546
55	32.3538444341	0.35034496
56	36.269820758519984	0.3499795
57	40.18579708294	0.3539191
58	44.101773407359985	0.3542853
59	48.01774973178	0.35710582
60	51.93372605619999	0.35153615
61	55.84970238062	0.36472824
62	59.76567870503999	0.34739962
63	63.68165502946	0.35938808
64	67.59763135387999	0.34299138
65	71.51360767829998	0.35194653
66	75.42958400271999	0.37261617
67	79.34556032714	0.3528564
68	83.26153665155996	0.35209066
69	87.17751297597998	0.3500105
70	91.0934893004	0.35831717
71	95.00946562482001	0.35799742
72	98.92544194923997	0.3596682
73	102.84141827365998	0.35264686
74	106.75739459808	0.36637384
75	110.67337092250001	0.35228613
76	114.58934724691996	0.3572602
77	118.50532357133997	0.35093948
78	122.42129989575999	0.36369225
79	126.33727622018	0.35793626
80	130.25325254459997	0.36343068
81	134.16922886901997	0.3530775
82	138.08520519344	0.35904482
83	142.00118151786	0.35919043
84	145.91715784227998	0.3504241
85	149.83313416669998	0.35445186
86	153.74911049112	0.35423046
87	157.66508681554	0.3642178
88	161.58106313995998	0.35960788
89	165.49703946437998	0.3544937
90	169.4130157888	0.35788447
91	173.32899211322	0.35410178
92	177.24496843763995	0.35423905
93	181.16094476205998	0.36134443
94	185.07692108647998	0.36335492
95	188.9928974109	0.369473
96	192.90887373531996	0.3604662
97	196.82485005974	0.36195892
98	200.74082638416	0.3615147
99	204.65680270857996	0.35470337
100	208.57277903299996	0.35953295
101	212.48875535742	0.35400328
102	216.40473168184	0.35844737
103	220.32070800625996	0.35389778
104	224.23668433067996	0.36409825
105	228.1526606551	0.35374713
106	232.06863697952	0.35972455
107	235.98461330393997	0.3483833
108	239.90058962835997	0.36713445
109	243.81656595278	0.35845146
110	247.7325422772	0.35819986
111	251.64851860161997	0.3559851
112	255.56449492603997	0.35483098
113	259.48047125045997	0.35054204
114	263.39644757487997	0.3521735
115	267.3124238992999	0.35550034
116	271.22840022372003	0.3700786
117	275.14437654814	0.36113334
118	279.06035287256003	0.34705234
119	282.97632919698	0.34790325
120	286.8923055213999	0.35866818
121	290.80828184582003	0.37066424
122	294.72425817024	0.37210906
123	298.6402344946599	0.35487768
124	302.55621081908	0.3595049
125	306.4721871435	0.35337615
126	310.38816346792004	0.36465108
127	314.30413979234	0.3549466
128	318.2201161167599	0.35237423
129	322.13609244118004	0.36432225
130	326.0520687656	0.34830827
131	329.9680450900199	0.34725687
132	333.88402141444	0.35328802
133	337.79999773886	0.3636021
134	341.71597406328004	0.3453451
135	345.6319503877	0.35998207
136	349.54792671211993	0.3567139
137	353.46390303654005	0.34371382
138	357.37987936096	0.36429536
139	361.29585568538005	0.34998897
