	velocity	Amplitude
0	-189.599368457	0.07576809
1	-185.68330630674998	0.081650175
2	-181.7672441565	0.074853145
3	-177.85118200625	0.07787569
4	-173.935119856	0.08469485
5	-170.01905770575	0.08596445
6	-166.1029955555	0.077279
7	-162.18693340525002	0.07533264
8	-158.270871255	0.07814702
9	-154.35480910475	0.08555002
10	-150.4387469545	0.09289058
11	-146.52268480425002	0.07743636
12	-142.606622654	0.08053869
13	-138.69056050375	0.0828885
14	-134.7744983535	0.08454172
15	-130.85843620325	0.08767161
16	-126.94237405300001	0.07797745
17	-123.02631190275001	0.08616548
18	-119.11024975250001	0.075570114
19	-115.19418760225001	0.068832554
20	-111.27812545200001	0.070728086
21	-107.36206330175001	0.07545394
22	-103.44600115150001	0.07704076
23	-99.52993900125001	0.077202156
24	-95.61387685100001	0.070635244
25	-91.69781470075	0.08449954
26	-87.7817525505	0.07865687
27	-83.86569040025	0.08767548
28	-79.94962825	0.08396752
29	-76.03356609975	0.078246035
30	-72.1175039495	0.090575285
31	-68.20144179925	0.078195594
32	-64.285379649	0.07907216
33	-60.36931749875001	0.09495677
34	-56.45325534850001	0.077674516
35	-52.53719319825002	0.076627925
36	-48.62113104800001	0.072388455
37	-44.705068897749996	0.07424689
38	-40.78900674750001	0.06315654
39	-36.872944597250026	0.07743909
40	-32.95688244700001	0.071750075
41	-29.040820296749995	0.07814354
42	-25.12475814650001	0.091406666
43	-21.208695996250025	0.089270025
44	-17.29263384600001	0.08069513
45	-13.376571695749996	0.09152666
46	-9.460509545500011	0.019971922
47	-5.544447395250026	0.076481625
48	-1.6283852450000122	0.038007863
49	2.2876769052500023	0.04262939
50	6.203739055499987	0.06321776
51	10.119801205749972	0.08502437
52	14.035863355999988	0.09035756
53	17.951925506250003	0.06652619
54	21.867987656499988	0.08100388
55	25.784049806749973	0.089037456
56	29.700111956999987	0.08072827
57	33.61617410725	0.07323178
58	37.53223625749999	0.08626234
59	41.448298407749974	0.0792313
60	45.36436055799999	0.088330984
61	49.28042270825	0.07002592
62	53.196484858499986	0.06922029
63	57.11254700874997	0.085890226
64	61.028609158999984	0.088010654
65	64.94467130925	0.07739891
66	68.86073345949998	0.09391404
67	72.77679560974997	0.078108124
68	76.69285775999998	0.084646314
69	80.60891991025	0.07599886
70	84.52498206049995	0.07118991
71	88.44104421074996	0.078729056
72	92.35710636099998	0.06922475
73	96.27316851124999	0.08360113
74	100.18923066150002	0.079025105
75	104.10529281174996	0.0765094
76	108.02135496199999	0.081461184
77	111.93741711225	0.08307411
78	115.85347926249996	0.07125683
79	119.76954141274997	0.08039246
80	123.68560356299999	0.07942686
81	127.60166571325	0.076633096
82	131.5177278635	0.076542094
83	135.43379001374996	0.084591225
84	139.34985216399997	0.076078855
85	143.26591431424998	0.0833793
86	147.18197646449994	0.07877758
87	151.09803861474995	0.07965675
88	155.014100765	0.09448697
89	158.93016291525	0.07318286
90	162.84622506550002	0.07498137
91	166.76228721574998	0.08282334
92	170.678349366	0.08757648
93	174.59441151625	0.0782213
94	178.51047366649996	0.07790857
95	182.42653581674998	0.08353437
96	186.342597967	0.07179198
97	190.25866011725	0.08968086
98	194.17472226750002	0.08815703
99	198.09078441774997	0.07567732
100	202.006846568	0.07407763
101	205.92290871825	0.08515845
102	209.83897086849996	0.068067364
103	213.75503301874997	0.08934188
104	217.67109516899998	0.073175766
105	221.58715731925	0.08571704
106	225.5032194695	0.08642492
107	229.41928161974997	0.076970965
108	233.33534376999998	0.075455874
109	237.25140592025	0.0762695
110	241.16746807049995	0.07092185
111	245.08353022074996	0.082538426
112	248.99959237099998	0.09076558
113	252.91565452125	0.07734054
114	256.83171667150003	0.07301453
115	260.74777882175	0.087840274
116	264.663840972	0.08259885
117	268.57990312225	0.07447685
118	272.4959652725	0.08969072
119	276.41202742275	0.08474308
120	280.328089573	0.083398975
121	284.24415172325	0.07340574
122	288.1602138735	0.07598477
123	292.07627602375	0.08313385
124	295.992338174	0.08817719
125	299.90840032425	0.07357524
126	303.82446247449997	0.07845278
127	307.74052462475	0.07600382
128	311.656586775	0.07833571
129	315.57264892525	0.08086108
130	319.4887110755	0.087283015
131	323.40477322575	0.08143277
132	327.320835376	0.07832257
133	331.23689752625	0.08241197
134	335.15295967649996	0.08586675
135	339.06902182675003	0.07247778
136	342.985083977	0.08630334
137	346.90114612724994	0.07445945
138	350.8172082775	0.09357221
139	354.73327042774997	0.07492034
